log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
6.0238285,0.27855143,10.221941,0.019849801,1.609438,1.3862944,3.8501475,4,0,1,0,0,0,0,0,0,0,1,0,0,26,1.8526214
7.2636724,0.2785545,9.769957,0.107772894,1.609438,1.0986123,3.6888795,0,0,1,0,0,0,0,0,0,1,0,0,0,26,1.8526214
8.037327,0.27855957,11.258033,0.052752372,1.609438,1.3862944,3.0445225,3,0,1,0,0,0,0,0,1,0,0,0,0,26,1.8526214
7.6634097,0.27861476,11.119883,0.041674808,1.609438,0.6931472,3.1354942,1,0,0,1,0,0,0,0,1,0,0,0,0,26,1.8526214
7.923213,0.2786007,11.695247,0.030396339,1.0986123,0.6931472,3.5263605,2,0,0,1,0,0,0,0,1,0,0,0,0,26,1.8526214
7.393923,0.27860755,11.119883,0.031829786,1.609438,0.6931472,3.637586,1,0,0,1,0,0,0,0,0,1,0,0,0,26,1.8526214
7.526304,0.27860937,11.407565,0.027251357,1.0986123,1.0986123,3.8501475,3,0,0,1,0,0,0,0,1,0,0,0,0,26,1.8526214
7.448965,0.27860296,11.258033,0.029291289,1.609438,0.6931472,3.4339871,1,0,1,0,0,0,0,0,1,0,0,0,0,26,1.8526214
6.7567897,0.2785609,10.95954,0.019758144,1.3862944,0.6931472,3.6888795,1,0,0,1,0,0,0,0,0,1,0,0,0,26,1.8526214
7.8050084,0.2786218,11.695247,0.027008142,1.3862944,0.6931472,3.5263605,2,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.8258014,0.27859926,11.258033,0.04269675,1.7917595,1.609438,3.8918202,4,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.897117,0.27857786,11.119883,0.052644785,1.7917595,1.0986123,3.3672957,2,0,0,1,0,0,0,0,0,1,0,0,0,26,1.8526214
7.473653,0.27859998,11.695247,0.019390069,1.0986123,0.6931472,3.5263605,2,0,0,1,0,0,0,1,0,0,0,0,0,26,1.8526214
6.952907,0.278584,10.532096,0.03686085,1.3862944,0.6931472,3.3672957,1,0,1,0,0,0,0,0,1,0,0,0,0,26,1.8526214
8.056871,0.27861854,10.868568,0.07941414,1.3862944,1.0986123,3.8286414,3,0,0,1,0,0,0,0,0,0,1,0,0,26,1.8526214
7.2818804,0.27860177,11.695247,0.016006425,1.609438,0.6931472,3.583519,1,0,1,0,0,0,0,1,0,0,0,0,0,26,1.8526214
7.5938997,0.278571,11.695247,0.021867007,1.3862944,1.0986123,3.8501475,3,0,0,0,1,0,0,0,0,1,0,0,0,26,1.8526214
8.00881,0.27861577,11.695247,0.03311326,1.7917595,1.0986123,3.713572,2,0,0,0,0,1,0,0,0,0,0,1,0,26,1.8526214
8.086738,0.27866158,11.695247,0.035798542,1.3862944,0.6931472,3.4011974,1,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.462995,0.2785971,11.042922,0.03683415,1.0986123,0.6931472,3.6888795,2,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.196221,0.27859744,11.695247,0.014692342,1.609438,0.6931472,3.583519,1,0,0,1,0,0,0,0,1,0,0,0,0,26,1.8526214
7.4331636,0.27860674,11.695247,0.018620785,1.3862944,0.6931472,3.5553482,1,0,0,1,0,0,0,0,0,1,0,0,0,26,1.8526214
8.403528,0.27864426,11.119883,0.087360635,1.3862944,0.6931472,3.713572,2,0,0,0,1,0,0,0,0,0,1,0,0,26,1.8526214
7.295061,0.27860287,9.769957,0.11121475,1.0986123,0.6931472,3.7841897,1,0,1,0,0,0,0,0,1,0,0,0,0,26,1.8526214
7.7567525,0.27873456,11.695247,0.02573869,1.0986123,0.6931472,3.8501475,2,0,1,0,0,0,0,0,0,0,0,0,0,26,1.8526214
6.5936317,0.2785194,10.868568,0.018381374,1.3862944,1.0986123,3.871201,1,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.383249,0.2786044,11.695247,0.017714111,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,1,0,0,0,0,0,26,1.8526214
8.290954,0.2786218,11.258033,0.0679857,1.3862944,1.0986123,3.8286414,3,0,1,0,0,0,1,0,0,0,0,0,0,26,1.8526214
7.142016,0.27858996,10.768485,0.03515885,1.609438,0.6931472,3.6888795,3,0,0,0,1,0,0,0,1,0,0,0,0,26,1.8526214
6.678701,0.27893057,10.95954,0.018280713,1.0986123,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,1,0,0,0,26,1.8526214
7.2775316,0.278607,10.95954,0.033259943,1.609438,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,26,1.8526214
7.755347,0.27862912,11.407565,0.03426644,1.3862944,0.6931472,3.637586,1,0,1,0,0,0,0,1,0,0,0,0,0,26,1.8526214
7.67135,0.33438617,11.695247,0.024984214,1.609438,1.3862944,3.9318256,4,0,0,1,0,0,0,1,0,0,0,0,0,27,2.0842752
7.4670534,0.33435735,11.407565,0.027156077,1.3862944,1.3862944,3.871201,3,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.502636,0.33432218,11.258033,0.032677278,1.3862944,1.0986123,3.8066626,3,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.226925,0.33428618,11.695247,0.005892729,1.0986123,0.6931472,3.3672957,2,0,0,0,0,1,0,0,0,1,0,0,0,27,2.0842752
7.0728917,0.3343296,11.695247,0.013732011,1.0986123,0.6931472,3.4965076,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
6.9153733,0.33429983,11.119883,0.020853994,1.609438,0.6931472,3.7376697,2,0,1,0,0,0,0,1,0,0,0,0,0,27,2.0842752
7.2402263,0.3343488,11.191341,0.02686941,1.0986123,0.6931472,3.8918202,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
6.9951463,0.3343379,10.657259,0.035872832,1.3862944,0.6931472,3.465736,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.277683,0.3343058,11.695247,0.016852466,1.3862944,1.0986123,3.7841897,2,0,0,0,1,0,0,0,1,0,0,0,0,27,2.0842752
7.2934995,0.33432713,11.407565,0.022828663,1.3862944,0.6931472,3.1780539,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.114173,0.33432117,11.119883,0.025441108,1.3862944,0.6931472,3.4339871,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
6.3342085,0.3342545,10.768485,0.016572315,1.0986123,0.6931472,3.218876,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
8.874065,0.3343819,11.407565,0.11090096,1.609438,1.3862944,3.713572,4,0,0,0,1,0,0,0,0,0,1,0,0,27,2.0842752
7.5259643,0.33435017,11.695247,0.021602793,1.3862944,0.6931472,3.637586,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.591161,0.33428174,10.021271,0.045237534,1.7917595,0.6931472,3.2580965,1,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
6.9758654,0.33433208,11.407565,0.016616361,1.609438,0.6931472,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.5555935,0.33431715,10.532096,0.02619503,1.0986123,0.6931472,3.295837,2,0,1,0,0,0,0,0,0,0,0,0,0,27,2.0842752
6.568563,0.33447704,10.95954,0.017309492,1.3862944,0.6931472,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.086465,0.33434352,11.191341,0.02303977,1.0986123,0.6931472,3.583519,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
6.9748907,0.33436212,10.388995,0.045971103,1.609438,1.3862944,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
6.723878,0.33448738,10.768485,0.024474591,1.3862944,0.6931472,3.7841897,2,0,1,0,0,0,0,0,0,0,1,0,0,27,2.0842752
7.1081076,0.33432245,11.042922,0.027310282,1.3862944,0.6931472,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.608395,0.33435342,11.258033,0.036323708,1.0986123,0.6931472,3.1354942,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.6041627,0.33434957,11.042922,0.044851,1.609438,1.0986123,3.8501475,3,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.4109554,0.33435,10.868568,0.04401331,1.609438,0,3.583519,1,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.0234466,0.33431518,11.119883,0.023234408,1.3862944,1.0986123,3.7841897,3,0,0,1,0,0,1,0,0,0,0,0,0,27,2.0842752
7.130755,0.33433336,11.695247,0.01455008,1.3862944,0.6931472,3.4011974,2,0,0,1,0,0,1,0,0,0,0,0,0,27,2.0842752
6.416859,0.33428243,11.258033,0.011032702,1.0986123,0.6931472,3.988984,2,0,0,0,0,1,0,0,0,0,1,0,0,27,2.0842752
6.804706,0.33432433,11.119883,0.01866972,1.3862944,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,0,1,0,0,27,2.0842752
6.3474097,0.33424085,10.388995,0.024542607,1.609438,0.6931472,3.713572,3,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
6.3966265,0.33421978,10.388995,0.025780188,1.3862944,0.6931472,3.637586,2,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
6.5198684,0.33431536,11.695247,0.007898652,1.0986123,0.6931472,3.7841897,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.5606093,0.3343308,10.768485,0.056498304,1.0986123,0.6931472,3.7612002,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
6.9580297,0.33428925,10.95954,0.025547365,1.609438,0.6931472,3.4011974,2,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
6.903024,0.33432415,11.407565,0.015448914,1.0986123,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.879681,0.33432627,11.407565,0.015092498,1.3862944,0.6931472,3.6109178,1,0,0,0,0,1,0,0,0,0,1,0,0,27,2.0842752
7.1408033,0.33456263,11.695247,0.01470039,1.609438,1.0986123,3.5553482,2,0,1,0,0,0,0,1,0,0,0,0,0,27,2.0842752
6.0399246,0.33431253,10.021271,0.026068354,1.0986123,0.6931472,3.4011974,2,0,0,0,1,0,0,0,0,0,1,0,0,27,2.0842752
7.812721,0.3343361,11.695247,0.028776677,1.3862944,1.3862944,3.8501475,4,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
7.504098,0.3343582,11.695247,0.021135723,1.609438,0.6931472,3.8501475,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.1526637,0.3343297,10.768485,0.037572164,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.599911,0.3342959,10.868568,0.019558184,1.609438,0.6931472,3.4965076,1,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
7.0622025,0.3343232,11.695247,0.01358592,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.809857,0.33436245,11.695247,0.028695136,1.609438,0.6931472,3.637586,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.7772264,0.33434,11.258033,0.015820213,1.3862944,0.6931472,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
6.5863295,0.33428815,10.768485,0.021325164,1.3862944,0.6931472,3.465736,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.3302555,0.33435896,10.657259,0.05015462,1.3862944,0.6931472,3.6888795,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.4678874,0.3343372,11.695247,0.020383645,1.609438,0.6931472,3.5263605,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.9717307,0.33433047,11.191341,0.020542067,1.0986123,0.6931472,3.9512436,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.358914,0.33433378,11.258033,0.02830306,1.3862944,0.6931472,3.4339871,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.6098695,0.33434805,11.695247,0.023493553,1.609438,0.6931472,3.5263605,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
5.9949207,0.33427832,11.407565,0.006230081,1.3862944,1.0986123,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.7330446,0.33439615,11.695247,0.026574414,1.7917595,0.6931472,3.6888795,1,0,1,0,0,0,0,1,0,0,0,0,0,27,2.0842752
6.514343,0.33431596,11.191341,0.013001597,1.0986123,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.5486565,0.33435556,11.258033,0.034217395,1.3862944,0.6931472,3.4011974,2,0,0,0,1,0,0,1,0,0,0,0,0,27,2.0842752
6.2121296,0.3353166,10.657259,0.016410837,1.609438,0.6931472,3.4339871,1,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
7.0236025,0.33433515,11.407565,0.017428868,1.3862944,0.6931472,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
6.7642503,0.33445188,11.407565,0.013448834,1.3862944,0.6931472,3.5553482,1,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
6.620855,0.33428404,10.868568,0.019971892,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.5659027,0.33435503,11.695247,0.022483146,1.7917595,0.6931472,3.5263605,2,0,1,0,0,0,0,1,0,0,0,0,0,27,2.0842752
7.7238364,0.33435827,11.695247,0.026329838,1.609438,0.6931472,3.713572,1,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
7.30057,0.33435342,10.95954,0.035986315,1.3862944,1.3862944,3.8286414,3,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.341243,0.33435622,11.695247,0.017959284,1.0986123,1.0986123,3.8286414,3,0,1,0,0,0,0,0,0,0,1,0,0,27,2.0842752
7.123411,0.33434138,11.695247,0.014443739,1.3862944,0.6931472,3.8501475,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.570057,0.33430126,10.868568,0.018983027,1.609438,0.6931472,3.5553482,2,0,0,0,1,0,1,0,0,0,0,0,0,27,2.0842752
6.490713,0.33434966,10.532096,0.024550242,1.0986123,0.6931472,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.471169,0.3343134,10.221941,0.08923705,1.0986123,0.6931472,3.3322046,2,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
7.490966,0.33431032,10.868568,0.047677655,1.3862944,0.6931472,3.713572,2,0,1,0,0,0,0,1,0,0,0,0,0,27,2.0842752
7.269233,0.33433652,11.042922,0.032085475,1.3862944,0.6931472,3.7841897,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
5.7771106,0.33421192,10.95954,0.007842342,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
7.0380325,0.33430478,10.388995,0.048964586,1.609438,1.0986123,3.6635616,1,0,1,0,0,0,0,0,0,0,0,0,0,27,2.0842752
6.9480944,0.33430564,11.695247,0.012120619,1.0986123,0.6931472,3.7376697,2,0,0,1,0,0,0,1,0,0,0,0,0,27,2.0842752
7.343674,0.33435008,10.95954,0.037571263,1.3862944,0.6931472,3.6635616,2,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
7.394737,0.3343798,11.258033,0.02933668,1.3862944,0.6931472,3.4965076,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.8420644,0.33464018,11.695247,0.029642614,1.7917595,1.3862944,3.6109178,4,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
7.8862104,0.33417958,11.407565,0.041288346,1.0986123,0.6931472,3.2580965,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
6.907073,0.3343208,11.695247,0.011633656,1.609438,0.6931472,3.5263605,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.832309,0.3343582,10.868568,0.06707783,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.323885,0.33435735,11.042922,0.033888508,1.0986123,0.6931472,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.1596828,0.33430666,11.407565,0.01996897,1.3862944,1.0986123,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,27,2.0842752
5.9160085,0.33472914,11.191341,0.007150277,1.609438,0.6931472,3.6635616,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.1265984,0.33432287,10.768485,0.03660525,1.3862944,0.6931472,3.8286414,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.9984946,0.33434,10.768485,0.032204464,1.3862944,0.6931472,3.7376697,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
7.3888636,0.3343302,11.695247,0.018834725,1.0986123,0.6931472,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
6.790493,0.33430973,10.868568,0.023664825,1.609438,1.0986123,3.6109178,3,0,1,0,0,0,0,0,0,0,1,0,0,27,2.0842752
7.739109,0.33434334,11.042922,0.051330533,1.609438,1.0986123,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.105652,0.33433336,10.388995,0.05239153,1.3862944,0.6931472,3.583519,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
6.4205766,0.33428413,10.95954,0.014925567,1.0986123,0.6931472,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,27,2.0842752
6.423635,0.33430034,10.868568,0.016397392,1.0986123,0.6931472,3.465736,2,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.3558393,0.3343465,10.532096,0.05831414,1.0986123,0.6931472,4.276666,1,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
6.738125,0.33451614,10.95954,0.02050884,1.3862944,0.6931472,3.7841897,2,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
8.141129,0.33438113,11.258033,0.061882123,1.609438,0.6931472,3.7376697,2,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
6.535378,0.3342971,11.119883,0.01426127,1.609438,0.6931472,3.6109178,1,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.28285,0.33434746,11.258033,0.02623041,1.9459101,0.6931472,3.9512436,1,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
8.123184,0.334378,10.95954,0.08192281,1.609438,0.6931472,3.3322046,2,0,1,0,0,0,0,0,1,0,0,0,0,27,2.0842752
8.000132,0.33435538,11.407565,0.046278503,1.609438,1.3862944,3.3322046,4,0,0,1,0,0,0,0,0,1,0,0,0,27,2.0842752
7.608026,0.33435622,11.258033,0.0363104,1.3862944,0.6931472,3.4339871,1,0,1,0,0,0,0,0,0,1,0,0,0,27,2.0842752
6.9013777,0.3343285,11.191341,0.019146495,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,1,0,0,0,0,27,2.0842752
7.2825336,0.33434257,10.868568,0.03870865,1.609438,0.6931472,3.583519,3,0,0,1,0,0,0,0,0,0,1,0,0,27,2.0842752
8.04063,0.24841015,11.407565,0.044222392,1.609438,0.6931472,3.465736,1,0,1,0,0,0,0,1,0,0,0,0,0,28,0.53838027
7.9753537,0.24823253,10.95954,0.06483212,1.0986123,0.6931472,3.4965076,1,0,1,0,0,0,0,0,0,1,0,0,0,28,0.53838027
6.7126613,0.24845982,10.95954,0.018344618,1.609438,0.6931472,3.6109178,2,0,1,0,0,0,0,1,0,0,0,0,0,28,0.53838027
8.378004,0.2484772,10.95954,0.0969986,1.3862944,0.6931472,3.3672957,2,0,1,0,0,0,0,0,1,0,0,0,0,28,0.53838027
8.286034,0.24840942,10.768485,0.10709471,1.3862944,0.6931472,3.8066626,2,0,1,0,0,0,0,0,1,0,0,0,0,28,0.53838027
6.344959,0.24834572,11.407565,0.008113219,1.3862944,1.3862944,3.713572,2,0,1,0,0,0,0,1,0,0,0,0,0,28,0.53838027
7.048239,0.24814734,10.657259,0.03470496,1.3862944,0.6931472,3.5553482,1,0,1,0,0,0,0,0,1,0,0,0,0,28,0.53838027
6.969663,0.24812102,11.258033,0.017593088,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,28,0.53838027
7.11625,0.24829467,10.021271,0.070177615,1.3862944,0.6931472,3.295837,2,0,1,0,0,0,0,1,0,0,0,0,0,28,0.53838027
7.653659,0.24839528,11.119883,0.040041897,1.3862944,0.6931472,3.9318256,2,0,1,0,0,0,0,0,0,1,0,0,0,28,0.53838027
6.9320335,0.2482116,11.191341,0.01811352,1.609438,0.6931472,3.5263605,2,0,1,0,0,0,1,0,0,0,0,0,0,28,0.53838027
6.4956083,0.24809013,10.768485,0.017867237,1.0986123,0.6931472,3.637586,2,0,1,0,0,0,1,0,0,0,0,0,0,28,0.53838027
7.505508,0.24829745,10.021271,0.10357441,1.0986123,0.6931472,3.5553482,2,0,1,0,0,0,0,0,0,1,0,0,0,28,0.53838027
6.949698,0.24828732,10.657259,0.031452578,1.3862944,0.6931472,3.4011974,2,0,1,0,0,0,0,1,0,0,0,0,0,28,0.53838027
6.988211,0.24828564,10.768485,0.029246716,1.609438,0.6931472,3.3672957,2,0,1,0,0,0,0,0,0,1,0,0,0,28,0.53838027
7.5073504,0.23998408,10.95954,0.040267702,1.3862944,1.0986123,3.6635616,1,0,1,0,0,0,1,0,0,0,0,0,0,29,1.1783463
6.909031,0.23979266,10.95954,0.022132307,1.3862944,0.6931472,3.6888795,1,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
7.847415,0.24016204,10.388995,0.100116745,1.0986123,0.6931472,3.6888795,2,0,1,0,0,0,0,0,0,1,0,0,0,29,1.1783463
7.1372523,0.2398057,11.407565,0.017765326,1.3862944,1.0986123,3.912023,2,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
6.8689914,0.23983796,10.768485,0.025741372,1.0986123,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
7.8244386,0.24011451,11.695247,0.02649779,1.0986123,1.0986123,3.637586,2,0,0,1,0,0,0,0,1,0,0,0,0,29,1.1783463
7.226879,0.23999786,11.695247,0.014576132,1.0986123,0.6931472,3.8918202,2,0,0,1,0,0,1,0,0,0,0,0,0,29,1.1783463
7.754933,0.24012624,11.407565,0.032958515,1.0986123,0.6931472,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,29,1.1783463
6.858475,0.23988448,10.768485,0.025473272,1.7917595,0.6931472,3.465736,1,0,1,0,0,0,0,0,0,0,1,0,0,29,1.1783463
6.6776886,0.239603,11.407565,0.011217575,1.609438,0.6931472,3.713572,2,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
8.051424,0.23999909,10.768485,0.08398963,1.0986123,0.6931472,3.637586,2,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
7.851199,0.23981911,11.407565,0.036277886,1.609438,1.3862944,3.988984,4,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
7.615825,0.24001662,11.407565,0.02867518,1.7917595,0.6931472,3.465736,2,0,0,1,0,0,0,0,1,0,0,0,0,29,1.1783463
7.3415504,0.24009107,11.407565,0.021798296,1.3862944,0.6931472,3.4011974,2,0,1,0,0,0,0,0,1,0,0,0,0,29,1.1783463
7.160245,0.24003124,11.695247,0.013636972,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,1,0,0,0,0,0,0,29,1.1783463
6.828886,0.23988055,11.258033,0.015157395,1.0986123,0.6931472,3.713572,1,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
6.571251,0.23969361,11.258033,0.011712615,1.609438,0.6931472,3.6888795,2,0,0,1,0,0,0,0,1,0,0,0,0,29,1.1783463
7.5957785,0.24009688,10.657259,0.0595235,1.3862944,1.0986123,3.7376697,2,0,0,0,1,0,0,0,1,0,0,0,0,29,1.1783463
7.8741612,0.24009389,10.657259,0.07862982,1.3862944,1.0986123,3.218876,3,0,0,1,0,0,0,0,1,0,0,0,0,29,1.1783463
7.6713595,0.23999262,11.191341,0.037628636,1.609438,1.0986123,3.7612002,4,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
7.930861,0.24007607,11.695247,0.029472139,1.609438,1.0986123,3.8066626,3,0,0,0,1,0,0,0,0,0,1,0,0,29,1.1783463
8.591772,0.24015577,11.695247,0.057079002,1.609438,1.3862944,3.7612002,4,0,1,0,0,0,0,0,0,1,0,0,0,29,1.1783463
7.139505,0.23999955,11.695247,0.013356631,1.3862944,0.6931472,3.583519,2,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
7.4657326,0.23985654,10.657259,0.052252363,1.609438,1.0986123,3.5553482,3,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
4.235477,0.24158719,9.433484,0.00703808,1.0986123,0,3.1354942,2,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
6.3336606,0.24027811,10.768485,0.015077584,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
7.975624,0.2401627,11.407565,0.04109873,1.0986123,0.6931472,3.6109178,2,0,0,0,1,0,0,1,0,0,0,0,0,29,1.1783463
7.4688063,0.24002327,10.388995,0.06855179,1.609438,0.6931472,3.583519,1,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
7.423645,0.24001043,10.768485,0.044832155,1.609438,1.0986123,3.8286414,3,0,1,0,0,0,0,0,0,1,0,0,0,29,1.1783463
5.9252815,0.23993972,11.119883,0.007050467,1.0986123,0.6931472,3.583519,2,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
7.026487,0.23965065,11.407565,0.015900135,1.3862944,0.6931472,3.5553482,2,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
7.2822847,0.24007194,11.695247,0.015407662,1.3862944,0.6931472,3.7612002,2,0,1,0,0,0,0,0,1,0,0,0,0,29,1.1783463
6.8923683,0.23970027,10.657259,0.029446192,1.0986123,0.6931472,3.6635616,1,0,1,0,0,0,1,0,0,0,0,0,0,29,1.1783463
7.043417,0.23999937,11.407565,0.01617726,1.0986123,0.6931472,3.6109178,2,0,0,0,0,1,0,0,0,0,0,1,0,29,1.1783463
7.5048547,0.23989508,10.021271,0.102640696,1.0986123,0.6931472,4.1271343,2,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
6.318774,0.23985532,10.95954,0.012266166,1.3862944,0.6931472,3.4339871,2,0,0,0,0,1,0,0,0,0,0,1,0,29,1.1783463
7.8594537,0.24009585,9.769957,0.18817051,1.3862944,1.0986123,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
6.613883,0.23973827,10.95954,0.016474875,1.3862944,0.6931472,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,29,1.1783463
8.386319,0.24015923,11.695247,0.046478335,1.3862944,1.0986123,3.7612002,3,0,0,1,0,0,0,0,1,0,0,0,0,29,1.1783463
6.907961,0.23980129,11.407565,0.014125091,1.3862944,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,29,1.1783463
6.587323,0.2396636,10.532096,0.024597527,1.0986123,0.6931472,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,29,1.1783463
